tier,rule,match_method,status,match_type,payment_id,utr,merchant_id,razorpay_amount,bank_amount,razorpay_date,bank_date,confidence,rule_fired,timestamp
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_7790175b53ed,N/A,MERCH_001,30472.06,30472.06,2026-08-29,2026-08-30,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_c1fd20fd51c1,N/A,MERCH_002,14092.68,14092.68,2026-08-09,2026-08-10,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_60311d06aa38,UTR413656988255,MERCH_002,12616.41,12616.41,2026-08-25,2026-08-26,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_dfd60e5db585,UTR532597916651,MERCH_005,24224.62,24224.62,2026-08-29,2026-08-30,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_409b8ebfec17,N/A,MERCH_005,42009.49,42009.49,2026-08-07,2026-08-09,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_3a7f5dc9ec30,UTR602480976375,MERCH_004,21298.57,21298.57,2026-08-28,2026-08-29,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_f577ec9c6d5a,N/A,MERCH_001,28632.83,28632.83,2026-08-20,2026-08-22,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_8c2ff735a104,N/A,MERCH_004,31643.76,31643.76,2026-08-20,2026-08-22,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_37af9c9f4032,N/A,MERCH_004,28852.76,28852.76,2026-08-06,2026-08-07,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_c752075f5b41,N/A,MERCH_004,16643.34,16643.34,2026-08-09,2026-08-10,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_f147f084be26,N/A,MERCH_003,30668.69,30668.69,2026-08-28,2026-08-30,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_c3fdd1dcc8a5,N/A,MERCH_001,14507.16,14507.16,2026-08-16,2026-08-18,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_2cc0c6d271de,N/A,MERCH_001,24149.18,24149.18,2026-08-21,2026-08-22,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_520bb97f6d1a,N/A,MERCH_003,11143.09,11143.09,2026-08-09,2026-08-10,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_89e0e97afb09,N/A,MERCH_005,15365.92,15365.92,2026-08-04,2026-08-06,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_d4e2c26f6818,N/A,MERCH_002,18955.05,18955.05,2026-08-11,2026-08-12,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_63b7e6fbfb8d,N/A,MERCH_005,23916.17,23916.17,2026-08-28,2026-08-29,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_b93bb0e29c7f,UTR825404076750,MERCH_004,9068.71,9068.71,2026-08-27,2026-08-28,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_d85691922065,N/A,MERCH_001,43752.83,43752.83,2026-08-26,2026-08-27,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_b3ec487a7de7,N/A,MERCH_004,14123.29,14123.29,2026-08-05,2026-08-06,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_1494f5ca95c6,N/A,MERCH_003,24202.27,24202.27,2026-08-14,2026-08-16,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_5bb1f5c58991,N/A,MERCH_005,39914.29,39914.29,2026-08-25,2026-08-27,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_f07a6cff00ae,UTR58117398122,MERCH_003,29498.36,28779.97,2026-08-13,2026-08-14,0.85,"FUZZY_AMT_DATE_MATCH (Amt Var: 718.39, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_008d2c59c7f5,UTR555966317142,MERCH_005,43028.41,43028.41,2026-08-24,2026-08-25,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_18e1af8b2c24,N/A,MERCH_004,16374.28,16374.28,2026-08-15,2026-08-16,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_6c34d733c49c,N/A,MERCH_003,30557.74,30557.74,2026-08-08,2026-08-10,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_9e41629af7d1,N/A,MERCH_003,30477.46,30477.46,2026-08-13,2026-08-15,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_f6da717af7d5,N/A,MERCH_001,24206.0,24206.0,2026-08-10,2026-08-12,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_99e7de0e7931,N/A,MERCH_004,14181.93,14181.93,2026-08-10,2026-08-11,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_85c53baaa27f,N/A,MERCH_003,25847.59,25847.59,2026-08-26,2026-08-27,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_380b861d2c68,N/A,MERCH_004,43594.35,43594.35,2026-08-20,2026-08-22,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_79d7f183a14d,UTR803506819342,MERCH_001,31989.26,31989.26,2026-08-08,2026-08-09,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_dc5465156af0,UTR146540987443,MERCH_003,2215.18,2215.18,2026-08-22,2026-08-23,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_8aee0e75c826,N/A,MERCH_002,24220.89,24220.89,2026-08-16,2026-08-18,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_12b00ebd4de6,N/A,MERCH_001,42362.59,42362.59,2026-08-14,2026-08-15,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_24f3bd8b7fe6,N/A,MERCH_003,1319.63,1319.63,2026-08-24,2026-08-26,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_f3894ab01084,N/A,MERCH_002,40060.08,40060.08,2026-08-16,2026-08-17,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
